"business_id","address","categories","coordinates","insertedAtTimestamp","name","number_of_reviews","rating","zip_code"
"hD55NUiGDK7STQ8oy9QDPA","2885 Broadway","French","{""latitude"":{""N"":""40.8058021""},""longitude"":{""N"":""-73.9658246""}}","2021-10-12 15:08:57","Le Monde","3","3","10025"
"FNxOWxts63oDRKwy9Pbfzw","44 E 28th St","French","{""latitude"":{""N"":""40.7436553""},""longitude"":{""N"":""-73.9852171""}}","2021-10-12 15:14:26","Tarallucci E Vino - Nomad","4","4","10016"
"9pI_G9xGiTY4YCcfe9eoPA","320 Atlantic Ave","French","{""latitude"":{""N"":""40.6879459""},""longitude"":{""N"":""-73.988257""}}","2021-10-12 15:08:57","French Louie","4","4","11201"
"emTmnLlesIwxRofQ34ntdA","135C N 5th St","French","{""latitude"":{""N"":""40.71702""},""longitude"":{""N"":""-73.959077""}}","2021-10-12 15:08:56","Juliette","3.5","3.5","11249"
"6BHKPn6QtTJ0lTZonI-WgQ","630 Hudson St","French","{""latitude"":{""N"":""40.7383532750564""},""longitude"":{""N"":""-74.0055276453495""}}","2021-10-12 15:13:30","The Lavaux","4.5","4.5","10014"
"bEXTA_Gwo2oVg4gnFd9fNA","400 5th Ave","French","{""latitude"":{""N"":""40.7500752""},""longitude"":{""N"":""-73.9837835""}}","2021-10-12 15:13:30","Ai Fiori","4","4","10018"
"50fWXrNECQQYght4ZWeBXQ","558 Broome St","French","{""latitude"":{""N"":""40.724511""},""longitude"":{""N"":""-74.005701""}}","2021-10-12 15:12:23","Taureau","4.5","4.5","10013"
"sHSCUGKAUR9gYThXlginkA","80 Wythe Ave","French","{""latitude"":{""N"":""40.72208""},""longitude"":{""N"":""-73.95785""}}","2021-10-12 15:13:29","Bar Blondeau","4.5","4.5","11249"
"vApeod35mjcuiwrdLnobmQ","311 W 51st St","French","{""latitude"":{""N"":""40.7634048461914""},""longitude"":{""N"":""-73.986213684082""}}","2021-10-12 15:13:29","Tout Va Bien","3.5","3.5","10019"
"9vYSRXdp5JtFmqhi0FigMA","590 Lexington Ave","French","{""latitude"":{""N"":""40.7577089110773""},""longitude"":{""N"":""-73.9717626571655""}}","2021-10-12 15:08:52","Le Relais De Venise L'Entrecôte","4","4","10022"
"CcxreLJbZsO6Z775-hMWpw","304 W 4th St","French","{""latitude"":{""N"":""40.73704""},""longitude"":{""N"":""-74.00386""}}","2021-10-12 15:08:59","St Tropez West Village","4.5","4.5","10014"
"9vQca1DMqfbDGssiqEd6Hw","108 Franklin St","French","{""latitude"":{""N"":""40.728299""},""longitude"":{""N"":""-73.957153""}}","2021-10-12 15:12:23","Le Gamin","3.5","3.5","11222"
"HbCyzokiA19bEWUp6mga_g","211 E 4th St","French","{""latitude"":{""N"":""40.723937""},""longitude"":{""N"":""-73.983519""}}","2021-10-12 15:14:26","bibi","4.5","4.5","10009"
"RP02PZPNdhfoL-TjOMiKVg","44 E 92nd St","French","{""latitude"":{""N"":""40.78447""},""longitude"":{""N"":""-73.95581""}}","2021-10-12 15:11:31","Table d'Hôte","4.5","4.5","10128"
"Orbsfc3nI21mQ8cwSPahhg","295 Grand St","French","{""latitude"":{""N"":""40.71305""},""longitude"":{""N"":""-73.95732""}}","2021-10-12 15:11:30","The Four Horsemen","4.5","4.5","11211"
"LJfveecaTYurCxv1Al9iFw","502 Ave Of The Americas","French","{""latitude"":{""N"":""40.736389""},""longitude"":{""N"":""-73.997146""}}","2021-10-12 15:14:27","Bar Six","3.5","3.5","10011"
"0yMlU3xbdawYFXmjNc0dhw","720 10th Ave","French","{""latitude"":{""N"":""40.76419""},""longitude"":{""N"":""-73.99182""}}","2021-10-12 15:14:26","The Harrow New York","4.5","4.5","10019"
