"business_id","address","categories","coordinates","insertedAtTimestamp","name","number_of_reviews","rating","zip_code"
"zfuLhNFNikUu4YczQ1T3FQ","1000 5th Ave","British","{""latitude"":{""N"":""40.7792293838194""},""longitude"":{""N"":""-73.9630883932114""}}","2021-10-12 15:52:46","The Met Cantor Rooftop & Garden","4","4","10028"
"CZAio2nkMzsEyYlZOK4zrQ","158 E 23rd St","British","{""latitude"":{""N"":""40.7388038635254""},""longitude"":{""N"":""-73.9838180541992""}}","2021-10-12 15:52:33","The Globe","3.5","3.5","10010"
"mXN9tmuDHZIfCeUBYqSRuQ","253 5th Ave","British","{""latitude"":{""N"":""40.74477""},""longitude"":{""N"":""-73.98701""}}","2021-10-12 15:52:47","John Doe","3.5","3.5","10016"
"EY5ot4Z1tgbDC-TZXIcRjQ","419 Myrtle Ave","British","{""latitude"":{""N"":""40.693321""},""longitude"":{""N"":""-73.969045""}}","2021-10-12 15:52:29","Putnam's Pub & Cooker","3.5","3.5","11205"
"U7H_286KDxKSed5K3kn7Vg","68 2nd Ave","British","{""latitude"":{""N"":""40.72594""},""longitude"":{""N"":""-73.9892179""}}","2021-10-12 15:52:20","Queen Vic","3.5","3.5","10003"
"YL1LxYufuwX5sq4RwW-2Gw","131 Atlantic Ave","British","{""latitude"":{""N"":""40.6907799""},""longitude"":{""N"":""-73.9957""}}","2021-10-12 15:52:32","Floyd, NY","4","4","11201"
"ohLIPmzTysowInbte9XhMw","9 Maiden Ln","British","{""latitude"":{""N"":""40.709659""},""longitude"":{""N"":""-74.009262""}}","2021-10-12 15:52:21","The Malt House","4","4","10038"
"w75Qg2i02FPNN6HQ2yKS_w","103 3rd Ave","British","{""latitude"":{""N"":""40.7324498147889""},""longitude"":{""N"":""-73.9875972841437""}}","2021-10-12 15:52:46","The Penny Farthing","3.5","3.5","10003"
"UJSQHmL81lgWqBrc9Bp3Cw","41-15 Queens Blvd","British","{""latitude"":{""N"":""40.7438348""},""longitude"":{""N"":""-73.9230293""}}","2021-10-12 15:52:21","Maggie Mae's","4.5","4.5","11104"
"6gPa-25RIcjTudX2s9Mrsg","174 Bedford Ave","British","{""latitude"":{""N"":""40.7181519""},""longitude"":{""N"":""-73.9576854""}}","2021-10-12 15:52:33","Charleston","3.5","3.5","11249"
"TtGdKu-qGVvFttp-RcdYwg","1271 Broadway","British","{""latitude"":{""N"":""40.7483140920034""},""longitude"":{""N"":""-73.9884801920307""}}","2021-10-12 15:52:34","The Harold","3.5","3.5","10001"
"'-2wm7v5JBQ6N1QL1MY1gwA","159 1st St","British","{""latitude"":{""N"":""40.73752""},""longitude"":{""N"":""-74.03227""}}","2021-10-12 15:52:27","Mulligan's","4","4","07030"
"'-wkcI5M7902hJyhkN1zS3A","124 MacDougal St","British","{""latitude"":{""N"":""40.729926""},""longitude"":{""N"":""-74.000219""}}","2021-10-12 15:52:28","124 Old Rabbit Club","4","4","10012"
"1hScmfYV42XshcprL79MAQ","130 E 40th St","British","{""latitude"":{""N"":""40.749947565026""},""longitude"":{""N"":""-73.976572493217""}}","2021-10-12 15:52:34","Peter Dillon's","4","4","10016"
"bpjDo7svAFD10eszaOPQHw","16 W 36th St","British","{""latitude"":{""N"":""40.75009""},""longitude"":{""N"":""-73.98471""}}","2021-10-12 15:52:33","Clinton Hall","4","4","10018"
"F3-DYH9YMa3UEUaedhGocw","575 2nd Ave","British","{""latitude"":{""N"":""40.74336""},""longitude"":{""N"":""-73.97733""}}","2021-10-12 15:52:46","Albion","4.5","4.5","10016"
"qY1o1MhoRyN84RRhUJtvpQ","17 E 31st St","British","{""latitude"":{""N"":""40.7462615966797""},""longitude"":{""N"":""-73.984733581543""}}","2021-10-12 15:52:28","Her Name Is Han","4.5","4.5","10016"
"GEbvV8QRegWwF6JQHfsOyA","687 Lexington Ave","British","{""latitude"":{""N"":""40.7606323""},""longitude"":{""N"":""-73.9692139""}}","2021-10-12 15:52:28","The Fitz","3.5","3.5","10022"
"OxqUWRZFUOz3r6_4bh4mfg","23 W 45th St","British","{""latitude"":{""N"":""40.7560908823673""},""longitude"":{""N"":""-73.9804858350908""}}","2021-10-12 15:52:20","Cock & Bull","4","4","10036"
"mVN2G1c5bRtAsNlr2Tbx6Q","21 Waverly Pl","British","{""latitude"":{""N"":""40.73036""},""longitude"":{""N"":""-73.99462""}}","2021-10-12 15:52:33","White Oak Tavern","4","4","10003"
"2O5w-15_AVnnVJEtlWWE_A","601 E 189th St","British","{""latitude"":{""N"":""40.85735""},""longitude"":{""N"":""-73.88574""}}","2021-10-12 15:52:57","Clinton Hall","4","4","10458"
"2RbBg1CIxBZAc2MQPdxkcA","13 E 17th St","British","{""latitude"":{""N"":""40.737661""},""longitude"":{""N"":""-73.991113""}}","2021-10-12 15:52:20","Lillie's Victorian Establishment","3.5","3.5","10003"
"YnOLKAOE09BcsoU61ExlkA","1471 1st Ave","British","{""latitude"":{""N"":""40.77091""},""longitude"":{""N"":""-73.95409""}}","2021-10-12 15:52:58","American Trash","3.5","3.5","10021"
"hOuETUkoGbMDyA4w9fmdmg","60 Vanduzer St","British","{""latitude"":{""N"":""40.636373""},""longitude"":{""N"":""-74.077543""}}","2021-10-12 15:52:33","Craft House","4.5","4.5","10301"
"_cYuN0yD4aStZ0oXPaaRmQ","481 5th Ave","British","{""latitude"":{""N"":""40.6677448""},""longitude"":{""N"":""-73.9873605""}}","2021-10-12 15:52:27","The Monro Pub","4.5","4.5","11215"
